exchange,stock_symbol,date,dividends
NYSE,KEI,1998-12-22,0.016
NYSE,KEI,1998-09-21,0.015
NYSE,KEI,1998-06-10,0.015
NYSE,KEI,1998-03-11,0.015
NYSE,KEI,1997-12-12,0.016
NYSE,KEI,1997-09-11,0.015
NYSE,KEI,1997-06-11,0.015
NYSE,KEI,1997-03-12,0.015
NYSE,KEI,1996-12-18,0.015
NYSE,KEI,1996-09-18,0.0155
NYSE,KEI,1996-06-12,0.0155
NYSE,KEI,1996-03-13,0.015
NYSE,KEI,1995-12-19,0.015
NYSE,KEI,1995-09-20,0.0155
NYSE,KEI,1995-06-14,0.0125
NYSE,KEI,1995-03-13,0.0125
NYSE,KEI,1994-12-12,0.0125
NYSE,KEI,1994-09-15,0.0125
NYSE,KEI,1994-06-13,0.0125
NYSE,KEI,1994-03-11,0.0125
NYSE,KEI,1993-12-14,0.0125
NYSE,KEI,1993-09-20,0.0125
NYSE,KEI,1993-06-14,0.0125
NYSE,KEI,1993-03-11,0.0125
NYSE,KEI,1992-12-16,0.0125
NYSE,KEI,1992-09-18,0.0125
NYSE,KEI,1992-06-08,0.0125
NYSE,KDN,2009-12-10,0.18
NYSE,KDN,2009-09-10,0.18
NYSE,KDN,2009-06-11,0.17
NYSE,KDN,2009-03-12,0.17
NYSE,KDN,2008-12-11,0.17
NYSE,KDN,2008-09-04,0.17
NYSE,KDN,2008-06-05,0.15
NYSE,KDN,2008-03-06,0.15
NYSE,KDN,2007-12-06,0.15
NYSE,KDN,2007-09-06,0.15
NYSE,KDN,2007-06-07,0.12
NYSE,KDN,2007-03-08,0.12
NYSE,KDN,2006-12-07,0.12
NYSE,KDN,2006-09-07,0.12
NYSE,KDN,2006-06-08,0.12
NYSE,KDN,2006-03-09,0.12
NYSE,KDN,2005-12-08,0.12
NYSE,KDN,2005-09-08,0.12
NYSE,KDN,2005-06-09,0.12
NYSE,KDN,2005-03-10,0.12
NYSE,KDN,2004-12-09,0.12
NYSE,KDN,2004-09-09,0.12
NYSE,KDN,2004-06-10,0.12
NYSE,KDN,2004-03-11,0.12
NYSE,KDN,2003-12-04,0.12
NYSE,KDN,2003-09-04,0.12
NYSE,KDN,2003-06-05,0.12
NYSE,KDN,2003-03-07,0.12
NYSE,KDN,2002-12-05,0.12
NYSE,KDN,2002-09-05,0.12
NYSE,KDN,2002-06-06,0.12
NYSE,KDN,2002-03-07,0.12
NYSE,KDN,2001-12-06,0.12
NYSE,KDN,2001-09-06,0.12
NYSE,KDN,2001-06-07,0.12
NYSE,KDN,2001-03-08,0.12
NYSE,KDN,2000-12-07,0.12
NYSE,KDN,2000-09-07,0.11
NYSE,KDN,2000-06-08,0.11
NYSE,KDN,2000-03-09,0.11
NYSE,KDN,1999-12-10,0.11
NYSE,KDN,1999-09-09,0.1
NYSE,KDN,1999-06-10,0.1
NYSE,KDN,1999-03-11,0.1
NYSE,KDN,1998-12-10,0.09
NYSE,KDN,1998-09-10,0.09
NYSE,KDN,1998-06-11,0.09
NYSE,KDN,1998-03-12,0.09
NYSE,KDN,1997-12-11,0.09
NYSE,KDN,1997-09-11,0.07
NYSE,KDN,1997-06-12,0.07
NYSE,KDN,1997-03-13,0.07
NYSE,KDN,1996-12-12,0.07
NYSE,KDN,1996-09-12,0.06
NYSE,KDN,1996-06-13,0.06
NYSE,KDN,1996-03-14,0.06
NYSE,KDN,1995-12-14,0.06
NYSE,KDN,1995-09-14,0.055
NYSE,KDN,1995-06-15,0.055
NYSE,KDN,1995-03-14,0.055
NYSE,KDN,1994-12-13,0.055
NYSE,KDN,1994-09-13,0.05
NYSE,KDN,1994-06-14,0.05
NYSE,KDN,1994-03-15,0.05
NYSE,KDN,1993-12-14,0.05
NYSE,KDN,1993-09-14,0.045
NYSE,KDN,1993-06-15,0.045
NYSE,KDN,1993-03-16,0.045
NYSE,KDN,1992-12-08,0.045
NYSE,KDN,1992-09-08,0.0375
NYSE,KDN,1992-06-09,0.0375
NYSE,KDN,1992-03-10,0.0375
NYSE,KDN,1991-12-10,0.0375
NYSE,KDN,1991-09-10,0.03125
NYSE,KDN,1991-06-11,0.03125
NYSE,KDN,1990-12-11,0.03125
NYSE,KDN,1990-09-11,0.025
NYSE,KNM,2008-09-25,0.258
NYSE,KNM,2008-03-26,0.262
NYSE,KNM,2007-09-26,0.233
NYSE,KNM,2007-03-28,0.231
NYSE,KNM,2006-09-27,0.23
NYSE,KNM,2006-03-28,0.232
NYSE,KNM,2005-09-27,0.244
NYSE,KNM,2005-03-28,0.26
NYSE,KNM,2004-09-27,0.246
NYSE,KNM,2004-03-26,0.243
NYSE,KNM,2003-09-25,0.236
NYSE,KNM,2003-03-26,0.298
NYSE,KIM,2009-12-30,0.16
NYSE,KIM,2009-10-01,0.06
NYSE,KIM,2009-07-01,0.06
NYSE,KIM,2009-04-02,0.44
NYSE,KIM,2008-12-30,0.44
NYSE,KIM,2008-10-01,0.44
NYSE,KIM,2008-07-01,0.4
NYSE,KIM,2008-04-02,0.4
NYSE,KIM,2007-12-28,0.4
NYSE,KIM,2007-10-01,0.4
NYSE,KIM,2007-07-02,0.36
NYSE,KIM,2007-04-02,0.36
NYSE,KIM,2006-12-28,0.36
NYSE,KIM,2006-10-02,0.36
NYSE,KIM,2006-07-03,0.33
NYSE,KIM,2006-04-03,0.33
NYSE,KIM,2005-12-29,0.33
NYSE,KIM,2005-10-03,0.33
NYSE,KIM,2005-07-01,0.305
NYSE,KIM,2005-04-01,0.305
NYSE,KIM,2004-12-30,0.305
NYSE,KIM,2004-10-01,0.285
NYSE,KIM,2004-07-01,0.285
NYSE,KIM,2004-04-01,0.285
NYSE,KIM,2003-12-30,0.285
NYSE,KIM,2003-10-01,0.27
NYSE,KIM,2003-07-01,0.27
NYSE,KIM,2003-04-01,0.27
NYSE,KIM,2002-12-30,0.27
NYSE,KIM,2002-10-01,0.26
NYSE,KIM,2002-07-01,0.26
NYSE,KIM,2002-04-01,0.26
NYSE,KIM,2001-12-28,0.26
NYSE,KIM,2001-10-01,0.24
NYSE,KIM,2001-07-02,0.24
NYSE,KIM,2001-04-02,0.24
NYSE,KIM,2000-12-28,0.24
NYSE,KIM,2000-10-02,0.22667
NYSE,KIM,2000-07-03,0.22
NYSE,KIM,2000-04-03,0.22
NYSE,KIM,1999-12-30,0.22
NYSE,KIM,1999-10-01,0.2
NYSE,KIM,1999-07-01,0.2
NYSE,KIM,1999-04-01,0.2
NYSE,KIM,1998-12-30,0.19
NYSE,KIM,1998-09-29,0.16
NYSE,KIM,1998-06-29,0.02
NYSE,KIM,1998-06-16,0.16
NYSE,KIM,1998-03-30,0.16
NYSE,KIM,1997-12-30,0.16
NYSE,KIM,1997-09-29,0.14333
NYSE,KIM,1997-06-27,0.14333
NYSE,KIM,1997-03-27,0.14333
NYSE,KIM,1996-12-30,0.17433
NYSE,KIM,1996-09-27,0.13
NYSE,KIM,1996-06-27,0.13
NYSE,KIM,1996-03-28,0.13
NYSE,KIM,1995-12-28,0.13
NYSE,KIM,1995-09-28,0.12
NYSE,KIM,1995-06-29,0.12
NYSE,KIM,1995-03-28,0.12
NYSE,KIM,1994-12-23,0.12
NYSE,KIM,1994-10-26,0.11111
NYSE,KIM,1994-07-26,0.11111
NYSE,KIM,1994-04-26,0.11111
NYSE,KIM,1994-01-26,0.11111
NYSE,KIM,1993-10-26,0.10444
NYSE,KIM,1993-07-26,0.10444
NYSE,KIM,1993-04-26,0.10444
NYSE,KIM,1993-01-26,0.10444
NYSE,KIM,1992-10-26,0.09778
NYSE,KIM,1992-07-24,0.09778
NYSE,KIM,1992-04-24,0.09778
NYSE,KIM,1992-01-24,0.03511
NYSE,KEP,2005-12-27,0.556
NYSE,KEP,2004-12-28,0.095
NYSE,KEP,2003-12-26,0.336
NYSE,KEP,2002-12-26,0.229
NYSE,KEP,2001-12-26,0.231
NYSE,KEP,2000-12-27,0.25
NYSE,KEP,1999-12-28,0.267
NYSE,KEP,1998-12-28,0.15
NYSE,KEP,1997-12-26,0.15
NYSE,KEP,1996-12-26,0.297
NYSE,KEP,1995-12-27,0.324
NYSE,KEP,1994-12-23,0.078
NYSE,KYE,2009-12-29,0.48
NYSE,KYE,2009-10-01,0.48
NYSE,KYE,2009-07-01,0.48
NYSE,KYE,2009-04-01,0.48
NYSE,KYE,2008-12-29,0.52
NYSE,KYE,2008-10-01,0.54
NYSE,KYE,2008-07-02,0.53
NYSE,KYE,2008-04-01,0.495
NYSE,KYE,2007-12-27,0.49
NYSE,KYE,2007-10-01,0.94
NYSE,KYE,2007-07-02,0.47
NYSE,KYE,2007-04-02,0.455
NYSE,KYE,2006-12-27,0.445
NYSE,KYE,2006-10-02,0.44
NYSE,KYE,2006-07-03,0.44
NYSE,KYE,2006-04-03,0.415
NYSE,KYE,2005-12-28,0.415
NYSE,KYE,2005-10-03,0.415
NYSE,KMR,2008-04-28,0.96
NYSE,KMR,2008-01-29,0.92
NYSE,KMR,2007-10-29,0.88
NYSE,KMR,2007-07-27,0.85
NYSE,KMR,2007-04-26,0.83
NYSE,KMR,2007-01-29,0.83
NYSE,KMR,2006-10-27,0.81
NYSE,KMR,2006-07-27,0.81
NYSE,KMR,2006-04-26,0.81
NYSE,KMR,2006-01-27,0.8
NYSE,KMR,2005-10-27,0.79
NYSE,KMR,2005-07-27,0.78
NYSE,KMR,2005-04-27,0.76
NYSE,KMR,2005-01-27,0.74
NYSE,KMR,2004-10-27,0.73
NYSE,KMR,2004-07-28,0.71
NYSE,KMR,2004-04-28,0.69
NYSE,KMR,2004-01-28,0.68
NYSE,KMR,2003-10-29,0.66
NYSE,KMR,2003-07-29,0.65
NYSE,KMR,2003-04-28,0.64
NYSE,KMR,2003-01-29,0.625
NYSE,KMR,2002-10-29,0.61
NYSE,KMR,2002-07-29,0.61
NYSE,KMR,2002-07-24,0.03
NYSE,KMR,2002-04-26,0.59
NYSE,KMR,2002-01-29,0.55
NYSE,KMR,2001-10-29,0.55
NYSE,KMR,2001-07-27,0.525
NYSE,KSM,2010-01-14,0.077
NYSE,KSM,2009-12-15,0.084
NYSE,KSM,2009-11-12,0.077
NYSE,KSM,2009-10-14,0.077
NYSE,KSM,2009-09-16,0.077
NYSE,KSM,2009-08-13,0.07
NYSE,KSM,2009-07-15,0.07
NYSE,KSM,2009-06-11,0.07
NYSE,KSM,2009-05-14,0.07
NYSE,KSM,2009-04-15,0.067
NYSE,KSM,2009-03-12,0.067
NYSE,KSM,2009-02-12,0.067
NYSE,KSM,2009-01-15,0.061
NYSE,KSM,2008-12-11,0.088
NYSE,KSM,2008-11-13,0.055
NYSE,KSM,2008-10-14,0.055
NYSE,KSM,2008-09-16,0.055
NYSE,KSM,2008-08-14,0.06
NYSE,KSM,2008-07-15,0.055
NYSE,KSM,2008-06-12,0.055
NYSE,KSM,2008-05-15,0.055
NYSE,KSM,2008-04-15,0.055
NYSE,KSM,2008-03-13,0.055
NYSE,KSM,2008-02-14,0.055
NYSE,KSM,2008-01-16,0.055
NYSE,KSM,2007-12-13,0.055
NYSE,KSM,2007-11-14,0.055
NYSE,KSM,2007-10-11,0.055
NYSE,KSM,2007-09-13,0.055
NYSE,KSM,2007-08-15,0.055
NYSE,KSM,2007-07-12,0.055
NYSE,KSM,2007-06-14,0.055
NYSE,KSM,2007-05-15,0.055
NYSE,KSM,2007-04-12,0.055
NYSE,KSM,2007-03-15,0.055
NYSE,KSM,2007-02-14,0.055
NYSE,KSM,2007-01-16,0.055
NYSE,KSM,2006-12-14,0.055
NYSE,KSM,2006-11-16,0.055
NYSE,KSM,2006-10-12,0.055
NYSE,KSM,2006-09-19,0.055
NYSE,KSM,2006-08-15,0.055
NYSE,KSM,2006-07-13,0.055
NYSE,KSM,2006-06-14,0.063
NYSE,KSM,2006-05-16,0.063
NYSE,KSM,2006-04-17,0.063
NYSE,KSM,2006-03-14,0.063
NYSE,KSM,2006-02-14,0.075
NYSE,KSM,2006-01-17,0.075
NYSE,KSM,2005-12-15,0.075
NYSE,KSM,2005-11-15,0.075
NYSE,KSM,2005-10-13,0.075
NYSE,KSM,2005-09-15,0.075
NYSE,KSM,2005-08-11,0.075
NYSE,KSM,2005-07-14,0.075
NYSE,KSM,2005-06-15,0.075
NYSE,KSM,2005-05-12,0.075
NYSE,KSM,2005-04-14,0.075
NYSE,KSM,2005-03-15,0.075
NYSE,KSM,2005-02-15,0.075
NYSE,KSM,2005-01-13,0.075
NYSE,KSM,2004-12-15,0.075
NYSE,KSM,2004-11-12,0.075
NYSE,KSM,2004-10-14,0.075
NYSE,KSM,2004-09-15,0.075
NYSE,KSM,2004-08-12,0.075
NYSE,KSM,2004-07-14,0.075
NYSE,KSM,2004-06-15,0.075
NYSE,KSM,2004-05-13,0.075
NYSE,KSM,2004-04-14,0.075
NYSE,KSM,2004-03-11,0.075
NYSE,KSM,2004-02-12,0.075
NYSE,KSM,2004-01-14,0.075
NYSE,KSM,2003-12-12,0.075
NYSE,KSM,2003-11-13,0.075
NYSE,KSM,2003-10-16,0.075
NYSE,KSM,2003-09-11,0.075
NYSE,KSM,2003-08-13,0.075
NYSE,KSM,2003-07-15,0.073
NYSE,KSM,2003-06-12,0.073
NYSE,KSM,2003-05-14,0.073
NYSE,KSM,2003-04-15,0.073
NYSE,KSM,2003-03-13,0.07
NYSE,KSM,2003-02-12,0.07
NYSE,KSM,2003-01-15,0.07
NYSE,KSM,2002-12-12,0.07
NYSE,KSM,2002-11-13,0.07
NYSE,KSM,2002-10-15,0.068
NYSE,KSM,2002-09-12,0.068
NYSE,KSM,2002-08-14,0.068
NYSE,KSM,2002-07-11,0.068
NYSE,KSM,2002-06-13,0.068
NYSE,KSM,2002-05-14,0.063
NYSE,KSM,2002-04-11,0.063
NYSE,KSM,2002-03-13,0.063
NYSE,KSM,2002-02-13,0.063
NYSE,KSM,2002-01-15,0.063
NYSE,KSM,2001-12-13,0.063
NYSE,KSM,2001-11-13,0.063
NYSE,KSM,2001-10-11,0.063
NYSE,KSM,2001-08-13,0.063
NYSE,KSM,2001-07-12,0.063
NYSE,KSM,2001-06-13,0.063
NYSE,KSM,2001-05-11,0.063
NYSE,KSM,2001-04-11,0.063
NYSE,KSM,2001-03-13,0.063
NYSE,KSM,2001-02-13,0.063
NYSE,KSM,2001-01-11,0.063
NYSE,KSM,2000-12-13,0.063
NYSE,KSM,2000-11-13,0.063
NYSE,KSM,2000-10-12,0.063
NYSE,KSM,2000-09-13,0.063
NYSE,KSM,2000-08-11,0.063
NYSE,KSM,2000-07-13,0.063
NYSE,KSM,2000-06-13,0.073
NYSE,KSM,2000-05-11,0.063
NYSE,KSM,2000-04-13,0.063
NYSE,KSM,2000-03-13,0.063
NYSE,KSM,2000-02-11,0.063
NYSE,KSM,2000-01-13,0.063
NYSE,KSM,1999-12-31,0.063
NYSE,KSM,1999-12-13,0.063
NYSE,KSM,1999-11-10,0.063
NYSE,KSM,1999-10-13,0.063
NYSE,KSM,1999-09-13,0.063
NYSE,KSM,1999-08-11,0.063
NYSE,KSM,1999-07-13,0.063
NYSE,KSM,1999-06-11,0.062
NYSE,KSM,1999-05-12,0.062
NYSE,KSM,1999-04-13,0.062
NYSE,KSM,1999-03-11,0.062
NYSE,KSM,1999-02-10,0.062
NYSE,KSM,1999-01-13,0.062
NYSE,KSM,1998-12-21,0.01
NYSE,KSM,1998-12-11,0.062
NYSE,KSM,1998-11-10,0.062
NYSE,KSM,1998-10-13,0.062
NYSE,KSM,1998-09-11,0.062
NYSE,KSM,1998-08-12,0.062
NYSE,KSM,1998-07-13,0.062
NYSE,KSM,1998-06-11,0.062
NYSE,KSM,1998-05-13,0.062
NYSE,KSM,1998-04-13,0.062
NYSE,KSM,1998-03-11,0.062
NYSE,KSM,1998-02-11,0.068
NYSE,KSM,1998-01-13,0.068
NYSE,KSM,1997-12-11,0.068
NYSE,KSM,1997-11-12,0.068
NYSE,KSM,1997-10-10,0.068
NYSE,KSM,1997-09-11,0.068
NYSE,KSM,1997-08-13,0.068
NYSE,KSM,1997-07-11,0.068
NYSE,KSM,1997-06-11,0.068
NYSE,KSM,1997-05-13,0.068
NYSE,KSM,1997-04-11,0.068
NYSE,KSM,1997-03-12,0.068
NYSE,KSM,1997-02-12,0.068
NYSE,KSM,1997-01-13,0.068
NYSE,KSM,1996-12-11,0.068
NYSE,KSM,1996-11-13,0.068
NYSE,KSM,1996-10-10,0.068
NYSE,KSM,1996-09-11,0.068
NYSE,KSM,1996-08-13,0.068
NYSE,KSM,1996-07-11,0.068
NYSE,KSM,1996-06-12,0.068
NYSE,KSM,1996-05-13,0.068
NYSE,KSM,1996-04-11,0.068
NYSE,KSM,1996-03-13,0.068
NYSE,KSM,1996-02-13,0.068
NYSE,KSM,1996-01-11,0.068
NYSE,KSM,1995-12-11,0.068
NYSE,KSM,1995-11-09,0.068
NYSE,KSM,1995-10-06,0.068
NYSE,KSM,1995-09-11,0.068
NYSE,KSM,1995-08-09,0.068
NYSE,KSM,1995-07-10,0.068
NYSE,KSM,1995-06-13,0.068
NYSE,KSM,1995-05-09,0.068
NYSE,KSM,1995-04-07,0.068
NYSE,KSM,1995-03-09,0.068
NYSE,KSM,1995-02-09,0.068
NYSE,KSM,1995-01-09,0.068
NYSE,KSM,1994-12-09,0.068
NYSE,KSM,1994-11-08,0.068
NYSE,KSM,1994-10-07,0.068
NYSE,KSM,1994-09-09,0.068
NYSE,KSM,1994-08-09,0.068
NYSE,KSM,1994-07-11,0.068
NYSE,KSM,1994-06-09,0.068
NYSE,KSM,1994-05-09,0.068
NYSE,KSM,1994-04-11,0.068
NYSE,KSM,1994-03-09,0.068
NYSE,KSM,1994-02-09,0.068
NYSE,KSM,1994-01-10,0.068
NYSE,KSM,1993-12-09,0.093
NYSE,KSM,1993-11-08,0.068
NYSE,KSM,1993-10-08,0.075
NYSE,KSM,1993-09-09,0.075
NYSE,KSM,1993-08-09,0.075
NYSE,KSM,1993-07-09,0.075
NYSE,KSM,1993-06-09,0.075
NYSE,KSM,1993-05-10,0.075
NYSE,KSM,1993-04-08,0.075
NYSE,KSM,1993-03-09,0.075
NYSE,KSM,1993-02-05,0.075
NYSE,KSM,1993-01-11,0.075
NYSE,KSM,1992-12-09,0.075
NYSE,KSM,1992-11-06,0.075
NYSE,KSM,1992-10-08,0.075
NYSE,KSM,1992-09-09,0.075
NYSE,KSM,1992-08-10,0.075
NYSE,KSM,1992-07-09,0.075
NYSE,KSM,1992-06-09,0.075
NYSE,KSM,1992-05-11,0.075
NYSE,KSM,1992-04-09,0.075
NYSE,KSM,1992-03-09,0.075
NYSE,KSM,1992-02-10,0.075
NYSE,KSM,1992-01-09,0.075
NYSE,KSM,1991-12-09,0.102
NYSE,KSM,1991-11-08,0.075
NYSE,KSM,1991-10-08,0.075
NYSE,KSM,1991-09-09,0.075
NYSE,KSM,1991-08-09,0.075
NYSE,KSM,1991-07-09,0.075
NYSE,KSM,1991-06-10,0.075
NYSE,KSM,1991-05-09,0.075
NYSE,KSM,1991-04-09,0.075
NYSE,KSM,1991-03-11,0.075
NYSE,KSM,1991-02-11,0.075
NYSE,KSM,1991-01-09,0.075
NYSE,KSM,1990-12-10,0.095
NYSE,KSM,1990-11-08,0.075
NYSE,KSM,1990-10-09,0.075
NYSE,KSM,1990-09-10,0.075
NYSE,KSM,1990-08-09,0.075
NYSE,KSM,1990-07-09,0.075
NYSE,KSM,1990-06-11,0.075
NYSE,KSM,1990-05-09,0.075
NYSE,KSM,1990-04-06,0.075
NYSE,KSM,1990-03-09,0.075
NYSE,KSM,1990-02-09,0.075
NYSE,KSM,1990-01-08,0.075
NYSE,KSM,1989-12-11,0.125
NYSE,KSM,1989-11-09,0.075
NYSE,KSM,1989-10-06,0.075
NYSE,KSM,1989-09-11,0.075
NYSE,KSM,1989-08-09,0.075
NYSE,KSM,1989-07-10,0.075
NYSE,KTH,2009-10-27,1.0
NYSE,KTH,2009-04-27,1.0
NYSE,KTH,2008-10-28,1.0
NYSE,KTH,2008-04-25,1.0
NYSE,KTH,2007-10-25,1.0
NYSE,KTH,2007-04-25,1.0
NYSE,KTH,2006-10-25,1.0
NYSE,KTH,2006-04-26,1.0
NYSE,KTH,2005-10-26,1.0
NYSE,KTH,2005-04-27,1.0
NYSE,KTH,2004-10-27,1.0
NYSE,KTH,2004-04-27,1.0
NYSE,KTH,2003-10-27,1.0
NYSE,KTH,2003-04-25,1.0
NYSE,KTH,2002-10-25,1.0
NYSE,KTH,2002-04-25,0.5
NYSE,KTH,2001-10-25,1.0
NYSE,KTH,2001-04-25,0.5
NYSE,KTF,2010-01-14,0.07
NYSE,KTF,2009-12-15,0.07
NYSE,KTF,2009-11-12,0.07
NYSE,KTF,2009-10-14,0.068
NYSE,KTF,2009-09-16,0.068
NYSE,KTF,2009-08-13,0.068
NYSE,KTF,2009-07-15,0.065
NYSE,KTF,2009-06-11,0.065
NYSE,KTF,2009-05-14,0.065
NYSE,KTF,2009-04-15,0.062
NYSE,KTF,2009-03-12,0.062
NYSE,KTF,2009-02-12,0.062
NYSE,KTF,2009-01-15,0.056
NYSE,KTF,2008-12-11,0.071
NYSE,KTF,2008-11-13,0.051
NYSE,KTF,2008-10-14,0.051
NYSE,KTF,2008-09-16,0.051
NYSE,KTF,2008-08-14,0.051
NYSE,KTF,2008-07-15,0.048
NYSE,KTF,2008-06-12,0.048
NYSE,KTF,2008-05-15,0.048
NYSE,KTF,2008-04-15,0.048
NYSE,KTF,2008-03-13,0.048
NYSE,KTF,2008-02-14,0.048
NYSE,KTF,2008-01-16,0.048
NYSE,KTF,2007-12-13,0.048
NYSE,KTF,2007-11-14,0.048
NYSE,KTF,2007-10-11,0.048
NYSE,KTF,2007-09-13,0.048
NYSE,KTF,2007-08-15,0.048
NYSE,KTF,2007-07-12,0.048
NYSE,KTF,2007-06-14,0.048
NYSE,KTF,2007-05-15,0.048
NYSE,KTF,2007-04-12,0.048
NYSE,KTF,2007-03-15,0.048
NYSE,KTF,2007-02-14,0.048
NYSE,KTF,2007-01-16,0.048
NYSE,KTF,2006-12-14,0.048
NYSE,KTF,2006-11-16,0.04
NYSE,KTF,2006-10-12,0.045
NYSE,KTF,2006-09-19,0.045
NYSE,KTF,2006-08-15,0.045
NYSE,KTF,2006-07-13,0.045
NYSE,KTF,2006-06-14,0.048
NYSE,KTF,2006-05-16,0.048
NYSE,KTF,2006-04-17,0.052
NYSE,KTF,2006-03-14,0.052
NYSE,KTF,2006-02-14,0.068
NYSE,KTF,2006-01-17,0.068
NYSE,KTF,2005-12-15,0.068
NYSE,KTF,2005-11-15,0.068
NYSE,KTF,2005-10-13,0.068
NYSE,KTF,2005-09-15,0.068
NYSE,KTF,2005-08-11,0.068
NYSE,KTF,2005-07-14,0.068
NYSE,KTF,2005-06-15,0.068
NYSE,KTF,2005-05-12,0.068
NYSE,KTF,2005-04-14,0.068
NYSE,KTF,2005-03-15,0.068
NYSE,KTF,2005-02-15,0.068
NYSE,KTF,2005-01-13,0.068
NYSE,KTF,2004-12-15,0.068
NYSE,KTF,2004-11-12,0.068
NYSE,KTF,2004-10-14,0.068
NYSE,KTF,2004-09-15,0.068
NYSE,KTF,2004-08-12,0.068
NYSE,KTF,2004-07-14,0.068
NYSE,KTF,2004-06-15,0.068
NYSE,KTF,2004-05-13,0.068
NYSE,KTF,2004-04-14,0.068
NYSE,KTF,2004-03-11,0.068
NYSE,KTF,2004-02-12,0.068
NYSE,KTF,2004-01-14,0.068
NYSE,KTF,2003-12-12,0.068
NYSE,KTF,2003-11-13,0.068
NYSE,KTF,2003-10-16,0.068
NYSE,KTF,2003-09-11,0.068
NYSE,KTF,2003-08-13,0.065
NYSE,KTF,2003-07-15,0.065
NYSE,KTF,2003-06-12,0.065
NYSE,KTF,2003-05-14,0.065
NYSE,KTF,2003-04-15,0.065
NYSE,KTF,2003-03-13,0.065
NYSE,KTF,2003-02-12,0.065
NYSE,KTF,2003-01-15,0.065
NYSE,KTF,2002-12-12,0.065
NYSE,KTF,2002-11-13,0.065
NYSE,KTF,2002-10-15,0.06
NYSE,KTF,2002-09-12,0.06
NYSE,KTF,2002-08-14,0.06
NYSE,KTF,2002-07-11,0.06
NYSE,KTF,2002-06-13,0.06
NYSE,KTF,2002-05-14,0.06
NYSE,KTF,2002-04-11,0.06
NYSE,KTF,2002-03-13,0.06
NYSE,KTF,2002-02-13,0.06
NYSE,KTF,2002-01-15,0.06
NYSE,KTF,2001-12-13,0.06
NYSE,KTF,2001-11-13,0.06
NYSE,KTF,2001-10-11,0.06
NYSE,KTF,2001-08-13,0.06
NYSE,KTF,2001-07-12,0.06
NYSE,KTF,2001-06-13,0.06
NYSE,KTF,2001-05-11,0.06
NYSE,KTF,2001-04-11,0.06
NYSE,KTF,2001-03-13,0.06
NYSE,KTF,2001-02-13,0.06
NYSE,KTF,2001-01-11,0.06
NYSE,KTF,2000-12-13,0.06
NYSE,KTF,2000-11-13,0.06
NYSE,KTF,2000-10-12,0.06
NYSE,KTF,2000-09-13,0.06
NYSE,KTF,2000-08-11,0.069
NYSE,KTF,2000-07-13,0.069
NYSE,KTF,2000-06-13,0.069
NYSE,KTF,2000-05-11,0.068
NYSE,KTF,2000-04-13,0.069
NYSE,KTF,2000-03-13,0.068
NYSE,KTF,2000-02-11,0.069
NYSE,KTF,2000-01-13,0.069
NYSE,KTF,1999-12-13,0.069
NYSE,KTF,1999-11-10,0.069
NYSE,KTF,1999-10-13,0.069
NYSE,KTF,1999-09-13,0.069
NYSE,KTF,1999-08-11,0.068
NYSE,KTF,1999-07-13,0.069
NYSE,KTF,1999-06-11,0.068
NYSE,KTF,1999-05-12,0.068
NYSE,KTF,1999-04-13,0.068
NYSE,KTF,1999-03-11,0.068
NYSE,KTF,1999-02-10,0.068
NYSE,KTF,1999-01-13,0.068
NYSE,KTF,1998-12-11,0.075
NYSE,KTF,1998-11-10,0.075
NYSE,KTF,1998-10-13,0.075
NYSE,KTF,1998-09-11,0.075
NYSE,KTF,1998-08-12,0.075
NYSE,KTF,1998-07-13,0.075
NYSE,KTF,1998-06-11,0.075
NYSE,KTF,1998-05-13,0.075
NYSE,KTF,1998-04-13,0.075
NYSE,KTF,1998-03-11,0.075
NYSE,KTF,1998-02-11,0.075
NYSE,KTF,1998-01-13,0.075
NYSE,KTF,1997-12-11,0.075
NYSE,KTF,1997-11-12,0.075
NYSE,KTF,1997-10-10,0.075
NYSE,KTF,1997-09-11,0.075
NYSE,KTF,1997-08-13,0.075
NYSE,KTF,1997-07-11,0.075
NYSE,KTF,1997-06-11,0.075
NYSE,KTF,1997-05-13,0.075
NYSE,KTF,1997-04-11,0.075
NYSE,KTF,1997-03-12,0.075
NYSE,KTF,1997-02-12,0.075
NYSE,KTF,1997-01-13,0.075
NYSE,KTF,1996-12-11,0.075
NYSE,KTF,1996-11-13,0.075
NYSE,KTF,1996-10-10,0.072
NYSE,KTF,1996-09-11,0.072
NYSE,KTF,1996-08-13,0.072
NYSE,KTF,1996-07-11,0.072
NYSE,KTF,1996-06-12,0.072
NYSE,KTF,1996-05-13,0.072
NYSE,KTF,1996-04-11,0.072
NYSE,KTF,1996-03-13,0.072
NYSE,KTF,1996-02-13,0.072
NYSE,KTF,1996-01-11,0.072
NYSE,KTF,1995-12-11,0.072
NYSE,KTF,1995-11-09,0.072
NYSE,KTF,1995-10-06,0.072
NYSE,KTF,1995-09-11,0.072
NYSE,KTF,1995-08-09,0.072
NYSE,KTF,1995-07-10,0.072
NYSE,KTF,1995-06-13,0.072
NYSE,KTF,1995-05-09,0.072
NYSE,KTF,1995-04-07,0.072
NYSE,KTF,1995-03-09,0.072
NYSE,KTF,1995-02-09,0.072
NYSE,KTF,1995-01-09,0.072
NYSE,KTF,1994-12-09,0.072
NYSE,KTF,1994-11-08,0.072
